year,id,authors,title,venue,paper_year
2000,0093221,"Y. Qiao, D. Lu, F. Bustamante, P. Dinda",Looking at the Server Side of P2P Systems,Proceedings of LCR 2004,2004
2000,0093221,"Yi Qiao, Jason Skicewicz, Peter Dinda",An Empirical Study of the Multiscale Predictability of Network Traffic,Proceedings of High Performance Distributed Computing (HPDC 2004),2004
2000,0093221,"S. Birrer, D. Lu, F. Bustamante, Y. Qiao, P. DInda",FatNemo: Building a Resilient Multi-Source Multicast Fat-Tree,Proceedings of the Web Caching Workshop (WCW 2004),2004
2000,0093221,"S. Birrer, F. Bustamante, D. Lu, P. Dinda,Y. Qiao",Multi-Source Multicast Overlay Fat-Tree (poster),Proceedings of NSDI,2005
2000,0093221,P. Dinda,"Design, Implementation, and Performance of an Extensible Toolkit for Resource Prediction In Distributed Systems",IEEE Transactions on Parallel and Distributed Systems,2006
2000,0093221,"P. Dinda, G. Memik, R. Dick, B. Lin, A. Mallik, A. Gupta, S. Rossoff","The User In Experimental Computer Systems Research,",Proceedings of the Workshop on Experimental Computer Science (ExpCS),2007
2000,0093221,"D. Lu, Y. Qiao, P. Dinda, and F. Bustamante",Modeling and Taming Parallel TCP on the Wide Area Network,Proceedings of the 19th International Parallel and Distributed Processing Symposium (IPDPS 2005),2005
2000,0093221,"D. Lu, Y. Qiao, P. Dinda, and F. Bustamante",Characterizing and Predicting TCP Throughput on the Wide Area Network,Proceedings of the 25th International Conference on Distributed Computing (ICDCS 2005),2005
2000,0093221,"B. Lin, A. Mallik, P. Dinda, G. Memik, R. Dick",Power Reduction Through Measurement and Modeling of Users and CPUs: Summary,Proceedings of ACM SIGMETRICS 2007,2007
2000,0093221,"B. Lin, A. Sundararaj, P. Dinda",Time-sharing Parallel Applications With Performance Isolation And Control,Proceedings of the 4th IEEE International Conference on Autonomic Computing (ICAC),2007
2000,0093221,"B. Lin, and P. Dinda",Vsched: Mixing Batch and Interactive Virtual Machines Using Periodic Real-time Scheduling,Proceedings of Supercomputing 2005,2005
2000,0093221,"B. Lin, P. Dinda",Towards Scheduling Virtual Machines Based On Direct User Input,Proceedings of the 1st International Workshop on Virtualization Technology in Distributed Computing (VTDC),2006
2000,0093221,"A. Gupta, B. Lin, P. Dinda",Measuring And Understanding User Comfort With Resource Borrowing,Proceedings of High Performance Distributed Computing (HPDC 2004),2004
2000,0093221,"A. Gupta, M. Zangrilli, A. Sundararaj, A. Huang, P. Dinda, B. Lowekamp",Free Network Measurement for Adaptive Virtualized Distributed Computing,Proceedings of the 20th International Parallel and Distributed Processing Symposium (IPDPS),2006
2000,0093221,Renato Figueiredo and Peter Dinda and Jose Fortes,A Case for Grid Computing On Virtual Machines,ICDCS 2003,2003
2000,0093221,Jason Skicewicz and Peter Dinda and Jennifer Schopf,Multi-resolution Resource Behavior Queries Using Wavelets,10th IEEE International Symposium on High Performance Distributed Computing (HPDC 2001),2001
2000,0093221,Peter Dinda,Online Prediction of the Running Time of Tasks,10th IEEE International Symposium on High Performance Distributed Computing (HPDC 2001),2001
2000,0093221,Peter Dinda,Online Prediction of the Running Time of Tasks: Summary,Proceedings of ACM SIGMETRICS 2001,2001
2000,0093221,Peter Dinda,Online Prediction of the Running Time of Tasks,Journal of Cluster Computing,2002
2000,0093221,Michael Knop and Jennifer Schopf and Peter Dinda,Windows Performance Monitoring and Data Reduction Using WatchTower,"First Workshop on Self-Healing, Adaptive and self-MANaged Systems (SHAMAN)",2002
2000,0093221,Peter Dinda and Thomas Gross and Roger Karrer and Bruce Lowekamp and Nancy Miller and Peter Steenkiste and Dean Sutherland,The Architecture of the Remos System,10th IEEE International Symposium on High Performance Distributed Computing (HPDC 2001),2001
2000,0093221,"J. Lange, A. Sundararaj, and P. Dinda",Automatic Dynamic Run-time Optical Network Reservations,Proceedings HPDC 2005,2005
2000,0093221,"A. Sundararaj, A. Gupta, and P. Dinda",Increasing Application Performance In Virtual Environments Through Run-time Inference and Adaptation, Proceedings HPDC 2005,2005
2000,0093221,"A. Gupta, M. Sanghi, P. Dinda, F. Bustamante",Magnolia: A Novel DHT Architecture For Keyword-based Search (poster),Proceedings of NSDI 2005,2005
2000,0093221,"S. Birrer, F. Bustamante, D. Lu, P. Dinda, Y. Qiao",FatNemo: Multisource Multicast Overlay Fat-Trees (poster),Proceedings of NSDI 2005,2005
2000,0093229,F. Fekri and D.B. Williams,Multicarrier modulation via finite-field transforms,Proc. of the IEEE DSP Workshop,2002
2000,0093229,F. Fekri,Arbitrary rate maximum-distance separable wavelet codes,"Proc. of IEEE Int. Conf. Acoustics, Speech, and Signal Proc.",2002
2000,0093229,"Farshid Delgosha, Faramarz Fekri",Results on the Factorization of Multidimensional Matrices for Paraunitary Filter Banks over the Complex Field,IEEE Trans. on Signal Processing,2004
2000,0093229,"F. Delgosha, and F. Fekri",Factorizations of two families of two-dimensional IIR paraunitary matrices,"Proc. of  37th Asilomar Conf. on Signals, Systems and Computers, Pacific Grove, CA, Nov. 2003.

",2003
2000,0093229,"F Fekri, F. Delgosha, and M. Sartipi",Results on finite-field wavelets and their applications to error correcting codes,Proc. American Mathematical Society Special Meeting on Codes and Applications (invited paper),2004
2000,0093229,F. Delgosha and F. Fekri,Factorization of two-channel 2D paraunitary filter banks over fields of characteristic two,"Proc. International Symposium on Information Theory, Chicago, IL",2004
2000,0093229,M. Noorkami and F. Fekri,An efficient finite-field convolution algorithm to enhance the performance of wavelet cryptosystems on handheld devices,"in proc. International Conference on Information Technology: Coding and Computing (ITCC), Las Vegas, Nevada, April 2003",2003
2000,0093229,Delgosha and F. Fekri,Public-Key Cryptography Using Paraunitary Matrices,IEEE Trans. Signal Process,2006
2000,0093229,"F. Fekri, R. M. Mersereau, and R. W. Schafer",Two-band wavelets and filter banks over finite fields with connections to error control coding,IEEE Transactions on Signal Processing,2003
2000,0093229,"F. Fekri, R. M. Mersereau, and R. W. Schafer",Theory of paraunitary filter banks over fields of characteristic two,IEEE Transactions on Information Theory,2002
2000,0093229,K. S. Chan and F. Fekri,A block cipher cryptosystem using wavelet transforms over finite fields,IEEE Transactions on Signal Processing,2004
2000,0093229,H. Pishro-Nik and F. Fekri,Results on minimal tail-biting trellis representation of double-circulant wavelet codes,"Proc. of IEEE Int. Conf. Acoustics, Speech, and Signal Proc.",2002
2000,0093229,"F. Fekri, S. W. McLaughlin, R. M. Mersereau, and R. W. Schafer",Wavelet convolutional codes with bipartite trellises,"Proc. of IEEE International Symposium on Information Theory, Washington, D.C.",2001
2000,0093229,"F. Fekri, M. Sartipi, R. M. Mersereau, and R. W. Schafer",Convolutional Codes Using Finite-Field Wavelets; Time-Varying codes and more,IEEE Transactions on Signal Processing,2005
2000,0093229,F. Delgosha and F. Fekri,Stream cipher using finite-field wavelets,"IEEE Int. Conf. Acoust., Speech, Signal Process",2005
2000,0093229,Kevin S. Chan and Faramarz Fekri,On the security of the finite-field wavelet-based block cipher,"Proc. of IASTED International Conference on Communication, Network, and Information Security (CNIS 2003), Dec 2003.",2003
2000,0093229,F. Delgosha and F. Fekri,On the factorization of two-dimensional paraunitary filter banks,"Proc. IEEE Int. Conf. Acoustics, Speech, and Signal Proc., Montreal, Quebec, Canada.",2004
2000,0093229,"F. Fekri, S. W. McLaughlin, R. M. Mersereau, R. W. Schafer",Block Error Correcting Codes Using Finite Field Wavelet Transforms,"IEEE Transactions on Signal Processing
",2006
2000,0093229,M. Sartipi and F. Fekri,Two-dimensional error correcting codes using finite-field wavelets,Proc. of IEEE Information Theory Workshop,2004
2000,0093238,"Joseph J. Crisco, Douglas Moore, G. Elisabeta Marai, David H. Laidlaw, Edward Akelman, Arnold-Peter C. Weiss, and Scott W. Wolfe.",Effects of Distal Radius Malunion on Distal Radioulnar Joint Mechanics. An In Vivo Study.,Journal of Orthopedic Research,2007
2000,0093238,G. Elisabeta Marai and David H. Laidlaw,Markerless inter-subject bone shape matching using 2D projections.,MICCAI short papers,2005
2000,0093238,"Song Zhang, Mark E. Bastin, David H. Laidlaw, Saurabh Sinha, Paul A. Armitage, and Thomas S. Deisboeck.",Visualization and analysis of white matter structural asymmetry in diffusion tensor MR imaging data.,"Magnetic
Resonance in Medicine,",2004
2000,0093238,"Cindy Grimm, Joseph J. Crisco, and David H. Laidlaw",Fitting manifold surfaces to 3D point clouds.,"Journal of
Biomechanical Engineering",2002
2000,0093238,"Georgeta Marai, David H. Laidlaw, Cagatay Demiralp, Cindy Grimm,
J. J. Crisco, D. C. Moore, and E. Akelman.","Contact areas and ligament lengths are abnormal in patients with malunited distal radius
fracture despite normal radioulnar kinematics",World Congress Biomechanics,2002
2000,0093238,"Joseph J. Crisco, G. ElisabetaMarai, David H. Laidlaw, DouglasMoore, and E. Akelman.","Kinematic and mechanical
changes in the distal radioulnar joint (DRUJ) of patients with malunited distal radius fractures.","In 49th Annual
Meeting of the Orthopaedic Research Society, New Orleans, LA. Orthopaedic Research Society, February 2-5 2003",2006
2000,0093238,"GeorgetaMarai, David H.
Laidlaw, Cagatay Demiralp, Stuart Andrews, Cindy Grimm, and Joseph J. Crisco.",In vivo measurement of contact areas and ligament lengths in the distal radioulnar joint.,"IEEE Transactions on Biomedical
Engineering, 2002.",2002
2000,0093238,"Cagatay Demiralp, Cullen D. Jackson, David B. Karelitz, Song Zhang, David H. Laidlaw",CAVE and Fishtank Virtual-Reality Displays: A Qualitative and Quantitative Comparison,IEEE Transactions on Visualization and Computer Graphics,2006
2000,0093238,"David
B. Cooper, AndrewWillis, Stuart Andrews, Jill Baker, Yan Cao, Dongjin Han, Kongbin Kang,Weixin Kong, Frederic
Leymarie, Xavier Orriols, Senem Velipasalar, Eileen Vote,Martha Joukowsky, Benjamin B. Kimia, David H. Laidlaw,
and David Mumford.",Bayesian virtual pot-assembly from fragments as problems in perceptual-grouping and geometric-learning.,"Proceedings of ICPR,",2002
2000,0093238,"G. Elisabeta Marai, Joseph Crisco, and David H. Laidlaw","A Kinematics-Based Method For Generating Cartilage
Maps and Deformations in the Multi-Articulating Wrist Joint From CT Images.","In Proceedings of the IEEE
International Conference of the Engineering in Medicine and Biology Society, (EMBS), New York, NY,",2006
2000,0093238,"J. J. Crisco, Cagatay Demiralp, David H.
Laidlaw, A-P. C. Weiss, E. Akelman, and S.W. Wolfe.",Interactive visualization of 3D carpal kinematics and bony anatomy.,"Am. Soc. for Surgery of the Hand 56th Annual Meeting,",2001
2000,0093238,"Cagatay Demiralp, Georgeta Marai, Stuart Andrews,
David H. Laidlaw, Joseph J. Crisco, and Cindy Grimm.",Modeling and visualization of inter-bone distances in joints.,Visualization ?01 Work in Progress Proceedings,2001
2000,0093238,Stuart Andrews and David H. Laidlaw.,Toward a framework for assembling broken pottery vessels.,"In Proceedings
of the 18th National Conference on Artificial Intelligence,",2002
2000,0093238,"G. ElisabetaMarai, David H. Laidlaw, and Joseph J. Crisco.",Super Resolution Registration Using Tissue-Classified Distance Fields.,IEEE Transactions on Medical Imaging,2006
2000,0093238,"G. Elisabeta Marai, Cagatay Demiralp, Stuart Andrews, and David H. Laidlaw.","JointViewer an interactive system
for exploring orthopedic data.",IEEE Visualization 2004 Poster Compendium,2004
2000,0093238,"G.E. Marai, C.M. Grimm, D. H. Laidlaw","Arthrodial Joint Markerless Cross-Parameterization and BiomechanicalVisualization,",IEEE Transactions on Visualization and Computer Graphics,2007
2000,0093238,"G. ElisabetaMarai, David H. Laidlaw, James J Coburn,MohammadA Upal, and Joseph J. Crisco.","A 3d method for
segmenting and registering carpal bones from ct volume images","In Proceedings of Annual Meeting of the American
Society of Biomechanics,",2003
2000,0093238,"David B. Cooper, An-drew Willis, Stuart Andrews,
Jill Baker, Yan Cao, Dongjin Han, Kongbin Kang, Weixin Kong, Frederic Leymarie, Xavier Orriols, Eileen
Vote, Martha Joukowsky, Benjamin B. Kimia, David H. Laidlaw, David Mumford, and Senem Velipasalar.",Assembling virtual pots from 3D measurements of their fragments.,VAST,2001
2000,0093241,"Y. Zhang, W. Liu, W. Lou and Y. Fang",Location-based security mechanisms in wireless sensor networks,"IEEE Journal on Selected Areas in 
Communications",2006
2000,0093241,Y. Fang and Y.B. Lin,Strongly consistent access algorithms for wireless data networks,ACM Wireless Networks,2005
2000,0093241,"Y. Zhang, W. Liu, W. Lou and Y. Fang",MASK: anonymous on-demand routing in mobile ad hoc networks,IEEE Transactions on Wireless Communications,2006
2000,0093241,"A. Avudainayagam, Y. Fang and W. Lou",DEAR: a Device and Energy Aware Routing protocol for heterogeneous ad hoc networks,Journal of Parallel and Distributed Computing,2003
2000,0093241,"X. Chen, H. Zhai, X. Tian and Y. Fang",Supporting QoS in IEEE802.11e wireless LANs,IEEE Transactions on Wireless Communications,2006
2000,0093241,"Y. Xiao, Y. Fang and Y.B. Lin",Hierarchical implicit deregistration with forced registrations in 3G  wireless networks,IEEE Transactions on Vehicular Technology,2004
2000,0093241,Y. Zhang and  Y. Fang,ARSA: an attack-resilient security architecture for multi-hop wireless mesh networks,IEEE Journal on Selected Areas in Communications,2006
2000,0093241,Y. Fang and Y.B. Lin,"Mobility management and 
signaling traffic analysis for multi-tier wireless mobile networks",IEEE Transactions on Vehicular Technology,2005
2000,0093241,"J. Wang, H. Zhai, Y. Fang, J. Shea and D. Wu",OMAR: utilizing multiuser diversity in wireless ad hoc networks,IEEE Transactions on Mobile Computing,2006
2000,0093241,Y. Fang,Tradeoff analysis for location update and paging in wireless networks,"Proceedings of the IEEE Globecom'2001, San Antonio, Texas, 
November 25-29, 2001.",2001
2000,0093241,"H. Zhai, X, Chen and Y. Fang",Improving transport layer performance in multihop ad hoc networks by exploiting MAC layer information,IEEE Transactions on Wireless Communications,2007
2000,0093241,W. Ma and Y. Fang,Location management employing two-Level forwarding pointers in PCS networks,IEEE Globecom'2002,2002
2000,0093241,"Y. Zheng, K. Lu, D. Wu and Y. Fang",Performance analysis of IEEE 802.11 DCF in imperfect channel,IEEE Transactions on Vehicular Technology,2006
2000,0093241,H. Zhai and Y. Fang,Distributed flow control and medium access in multihop ad Hoc networks,IEEE Transactions on Mobile Computing,2006
2000,0093241,W. Lou and Y. Fang,A multipath routing approach for secure data delivery,"Proceedings of IEEE Military Communications Conference (MilCom'2001), Vienna, VA, October 28-31, 2001",2001
